province,country,date,lat,long,confirmed,deaths,recovered,active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Mississippi,US,04-01-2021,31.62257767,-89.168969,5381,98,0,5283,"Jones, Mississippi, US",7901.847338,1.821222821
Mississippi,US,04-01-2021,32.75462946,-88.64105766,675,19,0,656,"Kemper, Mississippi, US",6928.762061,2.814814815
Mississippi,US,04-01-2021,34.35687874,-89.48490961,4335,85,0,4250,"Lafayette, Mississippi, US",8024.954183,1.960784314
Mississippi,US,04-01-2021,31.20572971,-89.5077704,4245,60,0,4185,"Lamar, Mississippi, US",6701.608702,1.413427562
Mississippi,US,04-01-2021,32.40419769,-88.66229662,5081,171,0,4910,"Lauderdale, Mississippi, US",6854.637437,3.365479236
Mississippi,US,04-01-2021,31.55147224,-90.10841127,924,16,0,908,"Lawrence, Mississippi, US",7341.490545,1.731601732
Mississippi,US,04-01-2021,32.7536828,-89.52402044,2104,58,0,2046,"Leake, Mississippi, US",9233.740016,2.756653992
Mississippi,US,04-01-2021,34.2918775,-88.68149954,7872,120,0,7752,"Lee, Mississippi, US",9213.914509,1.524390244
Mississippi,US,04-01-2021,33.55545125,-90.29900733,2708,102,0,2606,"Leflore, Mississippi, US",9608.629316,3.76661743
Mississippi,US,04-01-2021,31.53288662,-90.45391915,2648,79,0,2569,"Lincoln, Mississippi, US",7753.345241,2.983383686
Mississippi,US,04-01-2021,33.47386518,-88.4419153,4573,93,0,4480,"Lowndes, Mississippi, US",7804.420172,2.033675924
Mississippi,US,04-01-2021,32.63389156,-90.03513564,7372,138,0,7234,"Madison, Mississippi, US",6936.916591,1.871947911
Mississippi,US,04-01-2021,31.23132643,-89.8209217,1794,65,0,1729,"Marion, Mississippi, US",7300.695886,3.623188406
Mississippi,US,04-01-2021,34.76216286,-89.50299462,2977,63,0,2914,"Marshall, Mississippi, US",8434.86145,2.116224387
Mississippi,US,04-01-2021,33.89236763,-88.4808438,3119,90,0,3029,"Monroe, Mississippi, US",8847.724952,2.885540237
Mississippi,US,04-01-2021,33.49419589,-89.61729103,1004,31,0,973,"Montgomery, Mississippi, US",10271.09974,3.087649402
Mississippi,US,04-01-2021,32.75339664,-89.11726492,3062,143,0,2919,"Neshoba, Mississippi, US",10515.83213,4.670150229
Mississippi,US,04-01-2021,32.40021118,-89.11843336,1655,37,0,1618,"Newton, Mississippi, US",7874.203064,2.235649547
Mississippi,US,04-01-2021,33.11009499,-88.56949061,972,20,0,952,"Noxubee, Mississippi, US",9330.901411,2.057613169
Mississippi,US,04-01-2021,33.42491685,-88.87905132,3522,76,0,3446,"Oktibbeha, Mississippi, US",7102.668038,2.15786485
Mississippi,US,04-01-2021,34.36398677,-89.95064249,3268,71,0,3197,"Panola, Mississippi, US",9557.791296,2.172582619
Mississippi,US,04-01-2021,30.77090935,-89.58677275,2707,82,0,2625,"Pearl River, Mississippi, US",4874.403529,3.029183598
Mississippi,US,04-01-2021,31.17161885,-88.99281835,908,31,0,877,"Perry, Mississippi, US",7583.730059,3.414096916
Mississippi,US,04-01-2021,31.17507789,-90.40392572,2281,71,0,2210,"Pike, Mississippi, US",5805.844024,3.112669882
Mississippi,US,04-01-2021,34.226046,-89.03636807,3237,42,0,3195,"Pontotoc, Mississippi, US",10060.91875,1.297497683
Mississippi,US,04-01-2021,34.61810501,-88.51986294,2178,42,0,2136,"Prentiss, Mississippi, US",8668.311709,1.928374656
Mississippi,US,04-01-2021,34.25157572,-90.28908,613,7,0,606,"Quitman, Mississippi, US",9025.32391,1.141924959
Mississippi,US,04-01-2021,32.26469147,-89.94537876,9139,171,0,8968,"Rankin, Mississippi, US",5885.838309,1.871101871
Mississippi,US,04-01-2021,32.4067041,-89.53789439,2177,41,0,2136,"Scott, Mississippi, US",7740.71967,1.883325678
Mississippi,US,04-01-2021,32.88149103,-90.8159538,395,17,0,378,"Sharkey, Mississippi, US",9141.402453,4.303797468
Mississippi,US,04-01-2021,31.91282117,-89.91716179,2089,64,0,2025,"Simpson, Mississippi, US",7836.296796,3.063666826
Mississippi,US,04-01-2021,32.01744532,-89.50644846,1061,20,0,1041,"Smith, Mississippi, US",6666.247801,1.885014138
Mississippi,US,04-01-2021,30.79187949,-89.11547539,1229,18,0,1211,"Stone, Mississippi, US",6702.661431,1.46460537
Mississippi,US,04-01-2021,33.60192578,-90.58882684,2480,62,0,2418,"Sunflower, Mississippi, US",9876.54321,2.5
Mississippi,US,04-01-2021,33.95339918,-90.1729398,1254,33,0,1221,"Tallahatchie, Mississippi, US",9081.034108,2.631578947
Mississippi,US,04-01-2021,34.65133709,-89.94485778,2441,56,0,2385,"Tate, Mississippi, US",8619.045938,2.294141745
Mississippi,US,04-01-2021,34.76872156,-88.90988194,2050,40,0,2010,"Tippah, Mississippi, US",9311.832841,1.951219512
Mississippi,US,04-01-2021,34.74023475,-88.23917219,1612,53,0,1559,"Tishomingo, Mississippi, US",8316.566063,3.287841191
Mississippi,US,04-01-2021,34.64967704,-90.37481167,765,19,0,746,"Tunica, Mississippi, US",7942.275748,2.483660131
Mississippi,US,04-01-2021,,,0,0,0,0,"Unassigned, Mississippi, US",,
Mississippi,US,04-01-2021,34.49162015,-89.00776006,2949,43,0,2906,"Union, Mississippi, US",10234.25299,1.458121397
Mississippi,US,04-01-2021,31.14971548,-90.10446654,1023,34,0,989,"Walthall, Mississippi, US",7160.856783,3.323558162
Mississippi,US,04-01-2021,32.35810271,-90.83352619,2872,79,0,2793,"Warren, Mississippi, US",6328.639739,2.750696379
Mississippi,US,04-01-2021,33.28392041,-90.94196237,4459,117,0,4342,"Washington, Mississippi, US",10155.09349,2.623906706
Mississippi,US,04-01-2021,31.64135687,-88.69573913,1735,27,0,1708,"Wayne, Mississippi, US",8596.343457,1.556195965
